,date,county,cases,deaths
687018,2020-11-01,San Joaquin,22106,494.0
687019,2020-11-01,San Luis Obispo,4298,32.0
687020,2020-11-01,San Mateo,11371,161.0
687021,2020-11-01,Santa Barbara,9957,128.0
687022,2020-11-01,Santa Clara,25139,407.0
687023,2020-11-01,Santa Cruz,2895,26.0
687024,2020-11-01,Shasta,2122,31.0
687025,2020-11-01,Sierra,6,0.0
687026,2020-11-01,Siskiyou,241,0.0
687027,2020-11-01,Solano,7639,76.0
687028,2020-11-01,Sonoma,9686,136.0
687029,2020-11-01,Stanislaus,18797,401.0
687030,2020-11-01,Sutter,1912,12.0
687031,2020-11-01,Tehama,953,14.0
687032,2020-11-01,Trinity,31,0.0
687033,2020-11-01,Tulare,17852,293.0
687034,2020-11-01,Tuolumne,291,6.0
687035,2020-11-01,Ventura,14635,166.0
687036,2020-11-01,Yolo,3303,60.0
687037,2020-11-01,Yuba,1353,10.0
690225,2020-11-02,Alameda,24116,464.0
690226,2020-11-02,Alpine,4,0.0
690227,2020-11-02,Amador,351,16.0
690228,2020-11-02,Butte,3186,54.0
690229,2020-11-02,Calaveras,354,21.0
690230,2020-11-02,Colusa,572,6.0
690231,2020-11-02,Contra Costa,19246,247.0
690232,2020-11-02,Del Norte,193,1.0
690233,2020-11-02,El Dorado,1394,4.0
690234,2020-11-02,Fresno,31613,443.0
690235,2020-11-02,Glenn,688,3.0
690236,2020-11-02,Humboldt,579,10.0
690237,2020-11-02,Imperial,13198,337.0
690238,2020-11-02,Inyo,241,15.0
690239,2020-11-02,Kern,34563,424.0
690240,2020-11-02,Kings,8641,84.0
690241,2020-11-02,Lake,727,18.0
690242,2020-11-02,Lassen,782,1.0
690243,2020-11-02,Los Angeles,310595,7076.0
690244,2020-11-02,Madera,5094,76.0
690245,2020-11-02,Marin,7167,127.0
690246,2020-11-02,Mariposa,81,2.0
690247,2020-11-02,Mendocino,1179,21.0
690248,2020-11-02,Merced,9779,158.0
690249,2020-11-02,Modoc,52,0.0
690250,2020-11-02,Mono,211,2.0
690251,2020-11-02,Monterey,11817,96.0
690252,2020-11-02,Napa,2076,16.0
690253,2020-11-02,Nevada,664,9.0
690254,2020-11-02,Orange,62264,1484.0
690255,2020-11-02,Placer,4467,59.0
690256,2020-11-02,Plumas,86,0.0
690257,2020-11-02,Riverside,68920,1322.0
690258,2020-11-02,Sacramento,26715,502.0
690259,2020-11-02,San Benito,1477,15.0
690260,2020-11-02,San Bernardino,65331,1079.0
690261,2020-11-02,San Diego,57472,891.0
690262,2020-11-02,San Francisco,12511,148.0
690263,2020-11-02,San Joaquin,22167,494.0
690264,2020-11-02,San Luis Obispo,4342,33.0
690265,2020-11-02,San Mateo,11451,161.0
690266,2020-11-02,Santa Barbara,9992,129.0
690267,2020-11-02,Santa Clara,25277,410.0
690268,2020-11-02,Santa Cruz,2964,26.0
690269,2020-11-02,Shasta,2172,31.0
690270,2020-11-02,Sierra,6,0.0
690271,2020-11-02,Siskiyou,268,0.0
690272,2020-11-02,Solano,7806,76.0
690273,2020-11-02,Sonoma,9866,142.0
690274,2020-11-02,Stanislaus,18855,402.0
690275,2020-11-02,Sutter,1938,12.0
690276,2020-11-02,Tehama,965,14.0
690277,2020-11-02,Trinity,31,0.0
690278,2020-11-02,Tulare,17947,295.0
690279,2020-11-02,Tuolumne,306,6.0
690280,2020-11-02,Ventura,14686,167.0
690281,2020-11-02,Yolo,3320,61.0
690282,2020-11-02,Yuba,1383,10.0
693468,2020-11-03,Alameda,24183,466.0
693469,2020-11-03,Alpine,4,0.0
693470,2020-11-03,Amador,356,16.0
693471,2020-11-03,Butte,3198,54.0
693472,2020-11-03,Calaveras,361,21.0
693473,2020-11-03,Colusa,572,6.0
693474,2020-11-03,Contra Costa,19339,247.0
693475,2020-11-03,Del Norte,194,1.0
693476,2020-11-03,El Dorado,1405,4.0
693477,2020-11-03,Fresno,32022,447.0
693478,2020-11-03,Glenn,692,3.0
693479,2020-11-03,Humboldt,586,10.0
693480,2020-11-03,Imperial,13260,337.0
693481,2020-11-03,Inyo,243,15.0
693482,2020-11-03,Kern,34676,425.0
693483,2020-11-03,Kings,8673,84.0
693484,2020-11-03,Lake,728,17.0
693485,2020-11-03,Lassen,782,1.0
693486,2020-11-03,Los Angeles,311745,7097.0
693487,2020-11-03,Madera,5094,76.0
693488,2020-11-03,Marin,7181,127.0
693489,2020-11-03,Mariposa,81,2.0
693490,2020-11-03,Mendocino,1188,21.0
693491,2020-11-03,Merced,9819,160.0
693492,2020-11-03,Modoc,52,0.0
693493,2020-11-03,Mono,237,2.0
693494,2020-11-03,Monterey,11906,97.0
693495,2020-11-03,Napa,2109,16.0
693496,2020-11-03,Nevada,672,9.0
693497,2020-11-03,Orange,62589,1484.0
693498,2020-11-03,Placer,4527,60.0
693499,2020-11-03,Plumas,86,0.0
693500,2020-11-03,Riverside,69407,1324.0
693501,2020-11-03,Sacramento,26883,504.0
693502,2020-11-03,San Benito,1478,15.0
693503,2020-11-03,San Bernardino,65997,1079.0
693504,2020-11-03,San Diego,57765,901.0
693505,2020-11-03,San Francisco,12557,149.0
693506,2020-11-03,San Joaquin,22365,494.0
693507,2020-11-03,San Luis Obispo,4380,33.0
693508,2020-11-03,San Mateo,11479,161.0
693509,2020-11-03,Santa Barbara,10016,129.0
693510,2020-11-03,Santa Clara,25421,413.0
693511,2020-11-03,Santa Cruz,2974,26.0
693512,2020-11-03,Shasta,2284,32.0
693513,2020-11-03,Sierra,6,0.0
693514,2020-11-03,Siskiyou,272,0.0
693515,2020-11-03,Solano,7854,76.0
693516,2020-11-03,Sonoma,9953,142.0
693517,2020-11-03,Stanislaus,18915,403.0
693518,2020-11-03,Sutter,1951,12.0
693519,2020-11-03,Tehama,971,14.0
693520,2020-11-03,Trinity,31,0.0
693521,2020-11-03,Tulare,18053,295.0
693522,2020-11-03,Tuolumne,309,6.0
693523,2020-11-03,Ventura,14767,167.0
693524,2020-11-03,Yolo,3344,61.0
693525,2020-11-03,Yuba,1398,10.0
696710,2020-11-04,Alameda,24254,466.0
696711,2020-11-04,Alpine,4,0.0
696712,2020-11-04,Amador,360,16.0
696713,2020-11-04,Butte,3211,54.0
696714,2020-11-04,Calaveras,361,21.0
696715,2020-11-04,Colusa,576,6.0
696716,2020-11-04,Contra Costa,19416,247.0
696717,2020-11-04,Del Norte,198,1.0
696718,2020-11-04,El Dorado,1445,4.0
696719,2020-11-04,Fresno,32022,447.0
696720,2020-11-04,Glenn,698,3.0
696721,2020-11-04,Humboldt,592,10.0
696722,2020-11-04,Imperial,13284,337.0
696723,2020-11-04,Inyo,244,15.0
696724,2020-11-04,Kern,34779,426.0
696725,2020-11-04,Kings,8783,84.0
696726,2020-11-04,Lake,732,17.0
696727,2020-11-04,Lassen,782,1.0
696728,2020-11-04,Los Angeles,313526,7117.0
696729,2020-11-04,Madera,5094,76.0
696730,2020-11-04,Marin,7197,127.0
696731,2020-11-04,Mariposa,81,2.0
696732,2020-11-04,Mendocino,1193,21.0
696733,2020-11-04,Merced,9880,161.0
696734,2020-11-04,Modoc,52,0.0
696735,2020-11-04,Mono,268,2.0
696736,2020-11-04,Monterey,11956,99.0
696737,2020-11-04,Napa,2131,16.0
696738,2020-11-04,Nevada,681,9.0
696739,2020-11-04,Orange,62838,1491.0
696740,2020-11-04,Placer,4542,60.0
696741,2020-11-04,Plumas,86,0.0
696742,2020-11-04,Riverside,69827,1329.0
696743,2020-11-04,Sacramento,27042,506.0
696744,2020-11-04,San Benito,1483,15.0
696745,2020-11-04,San Bernardino,66656,1088.0
696746,2020-11-04,San Diego,58169,904.0
696747,2020-11-04,San Francisco,12602,149.0
696748,2020-11-04,San Joaquin,22450,494.0
696749,2020-11-04,San Luis Obispo,4422,33.0
696750,2020-11-04,San Mateo,11564,161.0
696751,2020-11-04,Santa Barbara,10042,130.0
696752,2020-11-04,Santa Clara,25543,422.0
696753,2020-11-04,Santa Cruz,3007,26.0
696754,2020-11-04,Shasta,2288,33.0
696755,2020-11-04,Sierra,6,0.0
696756,2020-11-04,Siskiyou,278,0.0
696757,2020-11-04,Solano,7945,76.0
696758,2020-11-04,Sonoma,10041,142.0
696759,2020-11-04,Stanislaus,18990,404.0
696760,2020-11-04,Sutter,1964,12.0
696761,2020-11-04,Tehama,988,15.0
696762,2020-11-04,Trinity,37,0.0
696763,2020-11-04,Tulare,18117,297.0
696764,2020-11-04,Tuolumne,312,7.0
696765,2020-11-04,Ventura,14816,167.0
696766,2020-11-04,Yolo,3363,62.0
696767,2020-11-04,Yuba,1411,10.0
699954,2020-11-05,Alameda,24391,465.0
699955,2020-11-05,Alpine,5,0.0
699956,2020-11-05,Amador,361,16.0
699957,2020-11-05,Butte,3225,54.0
699958,2020-11-05,Calaveras,361,21.0
699959,2020-11-05,Colusa,576,6.0
699960,2020-11-05,Contra Costa,19472,248.0
699961,2020-11-05,Del Norte,201,1.0
699962,2020-11-05,El Dorado,1448,4.0
699963,2020-11-05,Fresno,32022,447.0
699964,2020-11-05,Glenn,701,3.0
699965,2020-11-05,Humboldt,599,10.0
699966,2020-11-05,Imperial,13330,339.0
699967,2020-11-05,Inyo,247,15.0
699968,2020-11-05,Kern,34973,428.0
699969,2020-11-05,Kings,8817,84.0
699970,2020-11-05,Lake,735,17.0
699971,2020-11-05,Lassen,781,1.0
699972,2020-11-05,Los Angeles,315634,7140.0
699973,2020-11-05,Madera,5219,76.0
699974,2020-11-05,Marin,7205,127.0
699975,2020-11-05,Mariposa,81,2.0
699976,2020-11-05,Mendocino,1213,21.0
699977,2020-11-05,Merced,9916,163.0
699978,2020-11-05,Modoc,68,0.0
699979,2020-11-05,Mono,336,2.0
699980,2020-11-05,Monterey,11998,99.0
699981,2020-11-05,Napa,2150,16.0
699982,2020-11-05,Nevada,688,9.0
699983,2020-11-05,Orange,63125,1494.0
699984,2020-11-05,Placer,4640,60.0
699985,2020-11-05,Plumas,88,0.0
699986,2020-11-05,Riverside,70309,1331.0
699987,2020-11-05,Sacramento,27277,506.0
699988,2020-11-05,San Benito,1491,15.0
699989,2020-11-05,San Bernardino,67196,1092.0
699990,2020-11-05,San Diego,58699,904.0
699991,2020-11-05,San Francisco,12669,149.0
699992,2020-11-05,San Joaquin,22556,494.0
699993,2020-11-05,San Luis Obispo,4496,33.0
699994,2020-11-05,San Mateo,11629,161.0
699995,2020-11-05,Santa Barbara,10089,130.0
699996,2020-11-05,Santa Clara,25705,425.0
699997,2020-11-05,Santa Cruz,3031,26.0
699998,2020-11-05,Shasta,2375,33.0
699999,2020-11-05,Sierra,6,0.0
700000,2020-11-05,Siskiyou,287,0.0
700001,2020-11-05,Solano,8001,76.0
700002,2020-11-05,Sonoma,10116,146.0
700003,2020-11-05,Stanislaus,19070,405.0
700004,2020-11-05,Sutter,1977,12.0
700005,2020-11-05,Tehama,997,15.0
700006,2020-11-05,Trinity,38,0.0
700007,2020-11-05,Tulare,18208,297.0
700008,2020-11-05,Tuolumne,318,7.0
700009,2020-11-05,Ventura,14936,169.0
700010,2020-11-05,Yolo,3395,62.0
700011,2020-11-05,Yuba,1428,10.0
703197,2020-11-06,Alameda,24439,471.0
703198,2020-11-06,Alpine,6,0.0
703199,2020-11-06,Amador,362,16.0
703200,2020-11-06,Butte,3239,54.0
703201,2020-11-06,Calaveras,366,21.0
703202,2020-11-06,Colusa,581,6.0
703203,2020-11-06,Contra Costa,19656,250.0
703204,2020-11-06,Del Norte,203,1.0
703205,2020-11-06,El Dorado,1466,4.0
703206,2020-11-06,Fresno,32430,454.0
703207,2020-11-06,Glenn,702,3.0
703208,2020-11-06,Humboldt,605,10.0
703209,2020-11-06,Imperial,13398,340.0
703210,2020-11-06,Inyo,247,15.0
703211,2020-11-06,Kern,35063,429.0
703212,2020-11-06,Kings,8846,86.0
703213,2020-11-06,Lake,739,17.0
703214,2020-11-06,Lassen,790,1.0
703215,2020-11-06,Los Angeles,317727,7157.0
703216,2020-11-06,Madera,5249,76.0
703217,2020-11-06,Marin,7233,127.0
703218,2020-11-06,Mariposa,81,2.0
703219,2020-11-06,Mendocino,1216,21.0
703220,2020-11-06,Merced,9982,164.0
703221,2020-11-06,Modoc,68,0.0
703222,2020-11-06,Mono,335,2.0
703223,2020-11-06,Monterey,12136,99.0
703224,2020-11-06,Napa,2182,16.0
703225,2020-11-06,Nevada,699,9.0
703226,2020-11-06,Orange,63469,1503.0
703227,2020-11-06,Placer,4692,60.0
703228,2020-11-06,Plumas,90,0.0
703229,2020-11-06,Riverside,70696,1333.0
703230,2020-11-06,Sacramento,27529,508.0
703231,2020-11-06,San Benito,1499,15.0
703232,2020-11-06,San Bernardino,67777,1092.0
703233,2020-11-06,San Diego,59179,907.0
703234,2020-11-06,San Francisco,12756,151.0
703235,2020-11-06,San Joaquin,22635,494.0
703236,2020-11-06,San Luis Obispo,4568,33.0
703237,2020-11-06,San Mateo,11710,162.0
703238,2020-11-06,Santa Barbara,10128,131.0
703239,2020-11-06,Santa Clara,25883,431.0
703240,2020-11-06,Santa Cruz,3074,26.0
703241,2020-11-06,Shasta,2452,34.0
703242,2020-11-06,Sierra,6,0.0
703243,2020-11-06,Siskiyou,287,0.0
703244,2020-11-06,Solano,8137,79.0
703245,2020-11-06,Sonoma,10170,146.0
703246,2020-11-06,Stanislaus,19175,407.0
703247,2020-11-06,Sutter,1992,12.0
703248,2020-11-06,Tehama,1015,17.0
703249,2020-11-06,Trinity,42,0.0
703250,2020-11-06,Tulare,18312,297.0
703251,2020-11-06,Tuolumne,329,8.0
703252,2020-11-06,Ventura,15113,169.0
703253,2020-11-06,Yolo,3423,63.0
703254,2020-11-06,Yuba,1434,10.0
706440,2020-11-07,Alameda,24685,475.0
706441,2020-11-07,Alpine,6,0.0
706442,2020-11-07,Amador,368,16.0
706443,2020-11-07,Butte,3254,54.0
706444,2020-11-07,Calaveras,366,21.0
706445,2020-11-07,Colusa,581,6.0
706446,2020-11-07,Contra Costa,19744,250.0
706447,2020-11-07,Del Norte,203,1.0
706448,2020-11-07,El Dorado,1475,4.0
706449,2020-11-07,Fresno,32430,454.0
706450,2020-11-07,Glenn,707,3.0
706451,2020-11-07,Humboldt,605,10.0
706452,2020-11-07,Imperial,13398,340.0
706453,2020-11-07,Inyo,246,15.0
706454,2020-11-07,Kern,35205,429.0
706455,2020-11-07,Kings,8889,87.0
706456,2020-11-07,Lake,741,17.0
706457,2020-11-07,Lassen,797,1.0
706458,2020-11-07,Los Angeles,320048,7170.0
706459,2020-11-07,Madera,5249,76.0
706460,2020-11-07,Marin,7241,127.0
706461,2020-11-07,Mariposa,89,2.0
706462,2020-11-07,Mendocino,1228,21.0
706463,2020-11-07,Merced,9982,164.0
706464,2020-11-07,Modoc,68,0.0
706465,2020-11-07,Mono,344,2.0
706466,2020-11-07,Monterey,12242,101.0
706467,2020-11-07,Napa,2190,16.0
706468,2020-11-07,Nevada,699,9.0
706469,2020-11-07,Orange,63798,1506.0
706470,2020-11-07,Placer,4692,60.0
706471,2020-11-07,Plumas,90,0.0
706472,2020-11-07,Riverside,70696,1333.0
706473,2020-11-07,Sacramento,27529,508.0
706474,2020-11-07,San Benito,1509,15.0
706475,2020-11-07,San Bernardino,68242,1093.0
706476,2020-11-07,San Diego,59719,908.0
706477,2020-11-07,San Francisco,12863,151.0
706478,2020-11-07,San Joaquin,22635,494.0
706479,2020-11-07,San Luis Obispo,4568,33.0
706480,2020-11-07,San Mateo,11810,162.0
706481,2020-11-07,Santa Barbara,10128,131.0
706482,2020-11-07,Santa Clara,26137,431.0
706483,2020-11-07,Santa Cruz,3074,26.0
706484,2020-11-07,Shasta,2475,34.0
706485,2020-11-07,Sierra,7,0.0
706486,2020-11-07,Siskiyou,292,0.0
706487,2020-11-07,Solano,8137,79.0
706488,2020-11-07,Sonoma,10248,146.0
706489,2020-11-07,Stanislaus,19274,407.0
706490,2020-11-07,Sutter,1992,12.0
706491,2020-11-07,Tehama,1024,17.0
706492,2020-11-07,Trinity,42,0.0
706493,2020-11-07,Tulare,18312,297.0
706494,2020-11-07,Tuolumne,329,8.0
706495,2020-11-07,Ventura,15222,169.0
706496,2020-11-07,Yolo,3463,63.0
706497,2020-11-07,Yuba,1434,10.0
709684,2020-11-08,Alameda,24872,475.0
709685,2020-11-08,Alpine,6,0.0
709686,2020-11-08,Amador,373,16.0
709687,2020-11-08,Butte,3262,54.0
709688,2020-11-08,Calaveras,366,21.0
709689,2020-11-08,Colusa,583,6.0
709690,2020-11-08,Contra Costa,19899,251.0
709691,2020-11-08,Del Norte,203,1.0
709692,2020-11-08,El Dorado,1495,4.0
709693,2020-11-08,Fresno,32497,454.0
709694,2020-11-08,Glenn,707,3.0
709695,2020-11-08,Humboldt,605,10.0
709696,2020-11-08,Imperial,13398,340.0
709697,2020-11-08,Inyo,252,15.0
709698,2020-11-08,Kern,35394,429.0
709699,2020-11-08,Kings,9002,87.0
709700,2020-11-08,Lake,751,17.0
709701,2020-11-08,Lassen,799,1.0
709702,2020-11-08,Los Angeles,322281,7172.0
709703,2020-11-08,Madera,5249,76.0
709704,2020-11-08,Marin,7254,127.0
709705,2020-11-08,Mariposa,88,2.0
709706,2020-11-08,Mendocino,1231,21.0
709707,2020-11-08,Merced,9982,164.0
709708,2020-11-08,Modoc,68,0.0
709709,2020-11-08,Mono,351,2.0
709710,2020-11-08,Monterey,12312,101.0
709711,2020-11-08,Napa,2243,16.0
709712,2020-11-08,Nevada,702,9.0
709713,2020-11-08,Orange,64311,1509.0
709714,2020-11-08,Placer,4720,60.0
709715,2020-11-08,Plumas,94,0.0
709716,2020-11-08,Riverside,70975,1333.0
709717,2020-11-08,Sacramento,27772,508.0
709718,2020-11-08,San Benito,1517,15.0
709719,2020-11-08,San Bernardino,68721,1096.0
709720,2020-11-08,San Diego,60232,908.0
709721,2020-11-08,San Francisco,12983,151.0
709722,2020-11-08,San Joaquin,22635,494.0
709723,2020-11-08,San Luis Obispo,4645,33.0
709724,2020-11-08,San Mateo,11810,162.0
709725,2020-11-08,Santa Barbara,10155,131.0
709726,2020-11-08,Santa Clara,26490,431.0
709727,2020-11-08,Santa Cruz,3101,26.0
709728,2020-11-08,Shasta,2520,34.0
709729,2020-11-08,Sierra,7,0.0
709730,2020-11-08,Siskiyou,292,0.0
709731,2020-11-08,Solano,8137,79.0
709732,2020-11-08,Sonoma,10248,146.0
709733,2020-11-08,Stanislaus,19274,407.0
709734,2020-11-08,Sutter,1992,12.0
709735,2020-11-08,Tehama,1040,19.0
709736,2020-11-08,Trinity,43,0.0
709737,2020-11-08,Tulare,18312,297.0
709738,2020-11-08,Tuolumne,329,8.0
709739,2020-11-08,Ventura,15353,169.0
709740,2020-11-08,Yolo,3494,63.0
709741,2020-11-08,Yuba,1434,10.0
712928,2020-11-09,Alameda,25022,475.0
712929,2020-11-09,Alpine,6,0.0
712930,2020-11-09,Amador,375,16.0
712931,2020-11-09,Butte,3297,56.0
712932,2020-11-09,Calaveras,366,21.0
712933,2020-11-09,Colusa,584,6.0
712934,2020-11-09,Contra Costa,20031,253.0
712935,2020-11-09,Del Norte,204,1.0
712936,2020-11-09,El Dorado,1502,4.0
712937,2020-11-09,Fresno,32619,454.0
712938,2020-11-09,Glenn,707,3.0
712939,2020-11-09,Humboldt,621,10.0
712940,2020-11-09,Imperial,13490,340.0
712941,2020-11-09,Inyo,252,15.0
712942,2020-11-09,Kern,35467,429.0
712943,2020-11-09,Kings,9070,87.0
712944,2020-11-09,Lake,754,17.0
712945,2020-11-09,Lassen,799,1.0
712946,2020-11-09,Los Angeles,323699,7177.0
712947,2020-11-09,Madera,5306,76.0
712948,2020-11-09,Marin,7270,127.0
712949,2020-11-09,Mariposa,88,2.0
712950,2020-11-09,Mendocino,1238,21.0
712951,2020-11-09,Merced,10140,164.0
712952,2020-11-09,Modoc,79,0.0
712953,2020-11-09,Mono,352,2.0
712954,2020-11-09,Monterey,12366,101.0
712955,2020-11-09,Napa,2300,16.0
712956,2020-11-09,Nevada,726,9.0
712957,2020-11-09,Orange,64621,1509.0
712958,2020-11-09,Placer,4853,60.0
712959,2020-11-09,Plumas,102,0.0
712960,2020-11-09,Riverside,71620,1338.0
712961,2020-11-09,Sacramento,28236,513.0
712962,2020-11-09,San Benito,1517,15.0
712963,2020-11-09,San Bernardino,68865,1096.0
712964,2020-11-09,San Diego,60633,938.0
712965,2020-11-09,San Francisco,13084,151.0
712966,2020-11-09,San Joaquin,22740,497.0
712967,2020-11-09,San Luis Obispo,4794,33.0
712968,2020-11-09,San Mateo,11937,162.0
712969,2020-11-09,Santa Barbara,10230,131.0
712970,2020-11-09,Santa Clara,26747,434.0
712971,2020-11-09,Santa Cruz,3221,26.0
712972,2020-11-09,Shasta,2630,34.0
712973,2020-11-09,Sierra,7,0.0
712974,2020-11-09,Siskiyou,314,0.0
712975,2020-11-09,Solano,8371,79.0
712976,2020-11-09,Sonoma,10424,146.0
712977,2020-11-09,Stanislaus,19473,408.0
712978,2020-11-09,Sutter,2067,12.0
712979,2020-11-09,Tehama,1054,19.0
712980,2020-11-09,Trinity,47,0.0
712981,2020-11-09,Tulare,18429,299.0
712982,2020-11-09,Tuolumne,360,8.0
712983,2020-11-09,Ventura,15504,171.0
712984,2020-11-09,Yolo,3527,63.0
712985,2020-11-09,Yuba,1486,10.0
716172,2020-11-10,Alameda,25131,475.0
716173,2020-11-10,Alpine,6,0.0
716174,2020-11-10,Amador,379,16.0
716175,2020-11-10,Butte,3318,56.0
716176,2020-11-10,Calaveras,373,21.0
716177,2020-11-10,Colusa,591,6.0
716178,2020-11-10,Contra Costa,20193,253.0
716179,2020-11-10,Del Norte,204,1.0
716180,2020-11-10,El Dorado,1515,4.0
716181,2020-11-10,Fresno,33162,456.0
716182,2020-11-10,Glenn,714,4.0
716183,2020-11-10,Humboldt,624,10.0
716184,2020-11-10,Imperial,13697,340.0
716185,2020-11-10,Inyo,252,15.0
716186,2020-11-10,Kern,35610,429.0
716187,2020-11-10,Kings,9141,87.0
716188,2020-11-10,Lake,755,17.0
716189,2020-11-10,Lassen,841,1.0
716190,2020-11-10,Los Angeles,325951,7200.0
716191,2020-11-10,Madera,5330,76.0
716192,2020-11-10,Marin,7284,127.0
716193,2020-11-10,Mariposa,88,2.0
716194,2020-11-10,Mendocino,1242,22.0
716195,2020-11-10,Merced,10193,164.0
716196,2020-11-10,Modoc,79,0.0
716197,2020-11-10,Mono,352,2.0
716198,2020-11-10,Monterey,12463,102.0
716199,2020-11-10,Napa,2332,16.0
716200,2020-11-10,Nevada,733,9.0
716201,2020-11-10,Orange,64891,1512.0
716202,2020-11-10,Placer,4912,60.0
716203,2020-11-10,Plumas,102,0.0
716204,2020-11-10,Riverside,72341,1352.0
716205,2020-11-10,Sacramento,28720,514.0
716206,2020-11-10,San Benito,1525,15.0
716207,2020-11-10,San Bernardino,70347,1096.0
716208,2020-11-10,San Diego,61116,915.0
716209,2020-11-10,San Francisco,13142,151.0
716210,2020-11-10,San Joaquin,22993,500.0
716211,2020-11-10,San Luis Obispo,4846,33.0
716212,2020-11-10,San Mateo,12049,165.0
716213,2020-11-10,Santa Barbara,10260,131.0
716214,2020-11-10,Santa Clara,26972,437.0
716215,2020-11-10,Santa Cruz,3227,26.0
716216,2020-11-10,Shasta,2741,34.0
716217,2020-11-10,Sierra,10,0.0
716218,2020-11-10,Siskiyou,321,1.0
716219,2020-11-10,Solano,8435,79.0
716220,2020-11-10,Sonoma,10505,149.0
716221,2020-11-10,Stanislaus,19538,409.0
716222,2020-11-10,Sutter,2089,12.0
716223,2020-11-10,Tehama,1071,19.0
716224,2020-11-10,Trinity,47,0.0
716225,2020-11-10,Tulare,18610,299.0
716226,2020-11-10,Tuolumne,364,8.0
716227,2020-11-10,Ventura,15568,171.0
716228,2020-11-10,Yolo,3577,64.0
716229,2020-11-10,Yuba,1494,10.0
719415,2020-11-11,Alameda,25270,483.0
719416,2020-11-11,Alpine,9,0.0
719417,2020-11-11,Amador,383,16.0
719418,2020-11-11,Butte,3327,56.0
719419,2020-11-11,Calaveras,373,21.0
719420,2020-11-11,Colusa,591,6.0
719421,2020-11-11,Contra Costa,20326,253.0
719422,2020-11-11,Del Norte,204,1.0
719423,2020-11-11,El Dorado,1551,4.0
719424,2020-11-11,Fresno,33162,456.0
719425,2020-11-11,Glenn,719,5.0
719426,2020-11-11,Humboldt,624,10.0
719427,2020-11-11,Imperial,13697,340.0
719428,2020-11-11,Inyo,252,15.0
719429,2020-11-11,Kern,35818,429.0
719430,2020-11-11,Kings,9236,87.0
719431,2020-11-11,Lake,762,17.0
719432,2020-11-11,Lassen,906,1.0
719433,2020-11-11,Los Angeles,328042,7216.0
719434,2020-11-11,Madera,5330,76.0
719435,2020-11-11,Marin,7294,127.0
719436,2020-11-11,Mariposa,88,2.0
719437,2020-11-11,Mendocino,1242,22.0
719438,2020-11-11,Merced,10193,164.0
719439,2020-11-11,Modoc,79,0.0
719440,2020-11-11,Mono,443,2.0
719441,2020-11-11,Monterey,12534,103.0
719442,2020-11-11,Napa,2342,17.0
719443,2020-11-11,Nevada,734,9.0
719444,2020-11-11,Orange,65234,1514.0
719445,2020-11-11,Placer,4993,60.0
719446,2020-11-11,Plumas,108,0.0
719447,2020-11-11,Riverside,72341,1352.0
719448,2020-11-11,Sacramento,29013,514.0
719449,2020-11-11,San Benito,1540,15.0
719450,2020-11-11,San Bernardino,71072,1096.0
719451,2020-11-11,San Diego,61148,915.0
719452,2020-11-11,San Francisco,13213,153.0
719453,2020-11-11,San Joaquin,22993,500.0
719454,2020-11-11,San Luis Obispo,4846,33.0
719455,2020-11-11,San Mateo,12127,165.0
719456,2020-11-11,Santa Barbara,10260,131.0
719457,2020-11-11,Santa Clara,27124,441.0
719458,2020-11-11,Santa Cruz,3227,26.0
719459,2020-11-11,Shasta,2741,34.0
719460,2020-11-11,Sierra,10,0.0
719461,2020-11-11,Siskiyou,321,1.0
719462,2020-11-11,Solano,8435,79.0
719463,2020-11-11,Sonoma,10606,149.0
719464,2020-11-11,Stanislaus,19653,410.0
719465,2020-11-11,Sutter,2089,12.0
719466,2020-11-11,Tehama,1099,19.0
719467,2020-11-11,Trinity,63,0.0
719468,2020-11-11,Tulare,18610,299.0
719469,2020-11-11,Tuolumne,388,8.0
719470,2020-11-11,Ventura,15625,171.0
719471,2020-11-11,Yolo,3612,64.0
719472,2020-11-11,Yuba,1494,10.0
722658,2020-11-12,Alameda,25421,486.0
